index,name,k2,K1,rAC,rcat,kg(473K),kg(673K),kg(873K),pg(473K),pg(673K),pg(873K),reff(Tg=473K),reff(Tg=673K),reff(Tg=873K),r1,r2,shaft_length,theta1,theta2,torsion
97,coords_1Kps_030_0407,5668.293,0.5413935,2042.004,2041.953,29.78781,91919.39,7879797.0,1.0,1.0,1.0,2041.953,2041.953,2041.953,5.057909643683654,0.08907731884112602,4.690308554471655,197.6500907148981,7.767051614930651,15.80540267262893
98,coords_1Kps_030_0608,558109.6,3.219869,429780.0,427528.4,1.646438e-09,0.005490228,20.22875,5.927159e-06,1.0,1.0,2.534029,427528.4,427528.4,5.365415896606816,-0.23370583355765762,3.90305626935982,175.93542433747558,7.7658252226020466,7.292263322859961
99,coords_1Kps_031_0005,4733.362,0.07876163,358.4016,358.4,46.94122,133637.1,10960350.0,1.0,1.0,1.0,358.4,358.4,358.4,5.113547414276452,-0.09423269786346067,4.234572360702437,188.62601129212928,-23.119585850841275,38.41102603740816
100,coords_1Kps_031_0102,556707.9,0.1174114,60586.93,60541.98,3.443919e-09,0.01080774,38.84844,1.239803e-05,1.0,1.0,0.7506014,60541.98,60541.98,5.257664124648061,-0.02843720518510784,4.462403592462839,210.81465719032053,-4.938596755853496,4.87005683166245
101,coords_1Kps_031_0304,22213.06,0.5022749,7622.465,7621.753,0.03627043,832.0593,203156.0,1.0,1.0,1.0,7621.753,7621.753,7621.753,5.089570851092759,0.062080117098313625,4.126486094449368,141.42004416568489,11.43270658819796,8.496479690308032
102,coords_1Kps_032_0009,28381.11,3.317261,22003.81,21997.88,50.14872,138803.6,11213880.0,1.0,1.0,1.0,21997.88,21997.88,21997.88,5.458502486211019,0.12122781788074821,4.343447299838575,222.55922210307938,-0.8762150397551238,0.11310627526185899
103,coords_1Kps_032_0106,31184.76,3.465994,24412.87,24405.57,2.340401,17896.99,2513389.0,1.0,1.0,1.0,24405.57,24405.57,24405.57,5.351585270829167,0.1023123943655162,4.262784389822658,162.17118041049642,-11.802752309422033,24.54080581511693
104,coords_1Kps_032_0211,6465.297,0.5858415,2447.943,2447.869,53.15475,138815.1,10924770.0,1.0,1.0,1.0,2447.869,2447.869,2447.869,5.203559925254201,0.09272717017406595,4.534494006074436,208.60104123499082,-6.698244720056053,48.3031298911424
105,coords_1Kps_032_0305,295704.3,0.0686619,19710.44,19705.68,2.197854,13946.63,1734073.0,1.0,1.0,1.0,19705.68,19705.68,19705.68,5.323643658830814,0.28962457862230195,4.3250378060426655,238.60114162091259,7.708815043302309,9.721311257823286
106,coords_1Kps_032_0310,707.5277,1.094586,376.6746,376.6728,0.1576377,2708.727,578364.6,1.0,1.0,1.0,376.6728,376.6728,376.6728,5.110532020022638,0.099590866666313,4.400838374747475,174.8010275656154,2.853237218386724,13.55002579731474
107,coords_1Kps_032_0412,10073.62,0.1786474,1578.509,1578.478,0.05882977,1266.389,299860.0,1.0,1.0,1.0,1578.478,1578.478,1578.478,5.3737461791283385,-0.15970711982521735,4.177148220354339,225.81859507159493,-6.500333796812768,22.349271215948825
108,coords_1Kps_032_0713,4569.787,9.756123,4159.848,4159.636,3.663842,21767.72,2639584.0,1.0,1.0,1.0,4159.636,4159.636,4159.636,5.160475703649551,-0.26029927364991234,4.537915421769395,169.01135057311598,0.22478254029310563,0.5194330498193273
109,coords_1Kps_032_0810,473250.9,0.2542808,98985.98,98866.06,60.6453,161896.1,12815850.0,1.0,1.0,1.0,98866.06,98866.06,98866.06,5.554739206800376,0.059782738334407615,4.325678877462013,207.71075294012812,1.1390200286564038,64.0861845489603
110,coords_1Kps_033_0001,5579.815,0.3294149,1423.928,1423.903,30.09033,91716.83,7789987.0,1.0,1.0,1.0,1423.903,1423.903,1423.903,5.285014953142497,-0.034313782365397394,4.4638096876911115,174.193242155791,-4.533155926240227,1.6131759566890713
111,coords_1Kps_034_0003,121843200.0,0.6349563,48462580.0,30405820.0,1.326566e-16,3.778721e-08,0.001478987,4.775639e-13,0.0001360247,0.9951285,1.452072e-05,4135.942,30257700.0,5.233230985833085,0.08745320986957106,4.446471723858706,202.9973137553822,3.941546837661079,20.41339542403121
112,coords_1Kps_034_0105,7765.76,0.5413935,2797.617,2797.521,40.7751,114307.5,9326470.0,1.0,1.0,1.0,2797.521,2797.521,2797.521,5.309387675497422,-0.021936998885485615,3.7271931102300027,172.70838326957187,-19.088127203767897,17.43383555957421
113,coords_1Kps_034_0204,10593.21,0.1391807,1339.589,1339.567,17.16998,65078.69,6198210.0,1.0,1.0,1.0,1339.567,1339.567,1339.567,5.139936302361558,0.01771619721613238,4.544842618407401,186.4641893840824,2.718635952931919,1.5640760743750273
114,coords_1Kps_035_0008,5034.261,0.5472169,1826.026,1825.985,0.05675498,1167.907,274554.4,1.0,1.0,1.0,1825.985,1825.985,1825.985,5.358063569891426,-0.2584736535942347,4.230017864303294,187.10238392806272,-14.948203837771018,5.974964342947354
115,coords_1Kps_035_0105,809.159,0.270818,177.833,177.8326,0.01740582,469.108,129104.5,1.0,1.0,1.0,177.8326,177.8326,177.8326,5.366463276744017,-0.013921018564264642,4.090169565999068,148.82770087877418,4.380941870658162,2.546302674016125
116,coords_1Kps_035_0203,26071.86,0.3787199,7367.768,7367.103,18.88927,68858.89,6445591.0,1.0,1.0,1.0,7367.103,7367.103,7367.103,5.3592905867813325,0.10136530983035641,3.990980197050594,164.8812080643056,-8.88169447714992,7.8397885813608506
117,coords_1Kps_035_0409,7074.082,8.462569,6352.387,6351.892,6.492691e-06,1.878025,1862.268,0.02310264,1.0,1.0,146.7455,6351.892,6351.892,5.170712828694395,-0.05064224101691428,4.264029981956622,178.3810873649253,3.462862193229725,7.216485619795203
118,coords_1Kps_035_0607,1877.188,0.1619368,270.6018,270.6009,0.1155493,1841.739,374848.6,1.0,1.0,1.0,270.6009,270.6009,270.6009,5.227296748002688,-0.2658299219924616,4.431429103389589,206.19610536473306,-6.649000979586646,14.936356813057367
119,coords_1Kps_036_0004,6063.79,1.038227,3148.33,3148.209,33.42125,98675.69,8288277.0,1.0,1.0,1.0,3148.209,3148.209,3148.209,5.303926344063696,0.13747702697947606,4.577338528776849,171.37182646088144,-5.962353780499669,6.51888065029813
120,coords_1Kps_036_0107,24922.7,1.052868,13027.01,13024.93,2.372686e-06,0.9432288,1102.011,0.008505293,1.0,1.0,110.7809,13024.93,13024.93,5.110312326868334,-0.06095199961894959,4.566844343247315,209.64144804570805,-9.103279139409423,8.703017858067625
121,coords_1Kps_036_0205,55974590.0,0.5334042,19973470.0,16046120.0,1.22179e-10,0.0009266762,5.359355,4.398442e-07,0.9644222,1.0,7.057792,15475230.0,16046120.0,5.18488026298488,-0.1266913900383586,3.9980935279986887,208.3113244263479,11.406531550828191,15.698724112571165
122,coords_1Kps_036_0306,21790.97,11.22726,20072.12,20067.19,26.81709,85397.05,7493818.0,1.0,1.0,1.0,20067.19,20067.19,20067.19,5.153328065884039,0.07147357154833323,4.13870798107178,184.55824661318786,-21.064613650035966,39.77561095042097
123,coords_1Kps_037_0001,5551.921,19.89958,5296.047,5295.703,30.03254,90765.34,7707414.0,1.0,1.0,1.0,5295.703,5295.703,5295.703,5.08606540251496,-0.0657449241954482,4.77688386575209,198.5507333301984,-7.489173282061714,27.834961369101833
124,coords_1Kps_037_0207,23326.14,1.408388,13862.76,13860.4,1.634236e-07,0.1459219,265.164,0.000588152,1.0,1.0,8.152025,13860.4,13860.4,5.194460182886906,0.16449543195037553,3.966357404675888,157.25334131646378,11.058409770087167,20.598804580867284
125,coords_1Kps_037_0305,23035.46,1.778673,14952.91,14950.17,83.78737,266162.2,23695680.0,1.0,1.0,1.0,14950.17,14950.17,14950.17,5.184835041180734,-0.2693746130621246,4.545011411278002,169.74868863438172,-6.556528075117498,8.86888729460995
126,coords_1Kps_037_0406,13717.9,0.7319839,5929.599,5929.169,0.003956284,198.7628,77855.38,0.9999993,1.0,1.0,5929.165,5929.169,5929.169,5.447745319006823,0.14540431555712008,4.565568128249421,137.95823364164943,5.435717623885182,65.59834558254828
127,coords_1Kps_038_0005,21758.65,0.1860042,3527.166,3527.013,0.0003150992,36.874,22768.57,0.6783712,1.0,1.0,2392.624,3527.013,3527.013,5.106040157223841,0.08589036161016805,4.300882926339081,202.94775877838973,7.000765428002779,22.30153089940746
128,coords_1Kps_038_0102,477538.0,6193.521,477463.9,474686.6,1.477242e-11,0.0002140287,1.785049,5.31807e-08,0.5372198,1.0,0.02524416,255011.0,474686.6,5.18567897345605,-0.07914452132513627,4.18752854548778,232.0107604635682,17.476472475288418,57.637230750508394
129,coords_1Kps_038_0306,19229.88,0.08174741,1506.924,1506.896,0.1208142,2027.63,419755.6,1.0,1.0,1.0,1506.896,1506.896,1506.896,5.228863567514514,0.09791593496163298,3.8944739684134495,181.63262341430647,2.5519724670472073,5.646438734830114
130,coords_1Kps_038_0407,3970.158,0.2351071,780.0929,780.0854,28.27113,87325.98,7535329.0,1.0,1.0,1.0,780.0854,780.0854,780.0854,5.20901926492247,0.03728121331931522,4.429044284588946,160.87287536181447,-11.55009960733689,1.9148656468248155
131,coords_1Kps_038_0809,1636.17,9.668577,1488.187,1488.16,7.347903,33561.96,3526530.0,1.0,1.0,1.0,1488.16,1488.16,1488.16,5.43343086486696,-0.14578043194157653,4.566021171170941,175.0478686097926,1.9857728461173991,11.557459058700857
132,coords_1Kps_039_0005,10794.42,2.351628,7661.935,7661.216,26.75044,90693.42,8126021.0,1.0,1.0,1.0,7661.216,7661.216,7661.216,4.983513928467305,0.03632866505094379,4.219640272323459,142.45392803820937,9.810451043071481,0.685421986143189
133,coords_1Kps_039_0108,7214.986,1.614456,4522.042,4521.792,0.0788918,1427.244,307646.1,1.0,1.0,1.0,4521.792,4521.792,4521.792,5.243338381379957,-0.05508124029683659,4.599737705133318,195.4594632688413,-2.6222637185871065,22.376504491390392
134,coords_1Kps_039_0210,326960.4,6803.463,326914.2,325609.8,4.602065e-11,0.0004612822,3.142629,1.656743e-07,0.8099781,1.0,0.05394518,263736.8,325609.8,5.403539291273057,-0.0883258795045343,4.366004772698976,178.92781029515027,-0.6774843483001831,26.16411743874392
135,coords_1Kps_039_0307,7431.842,1.140672,4032.764,4032.565,77.62977,202563.5,15929600.0,1.0,1.0,1.0,4032.565,4032.565,4032.565,5.230206064212856,-0.025680264466638736,4.571721130699137,178.55718386235935,-9.206894347415599,12.363882574443277
136,coords_1Kps_039_0406,8084.084,13.75458,7555.931,7555.231,70.13017,184367.9,14586440.0,1.0,1.0,1.0,7555.231,7555.231,7555.231,5.28236030127654,-0.05462874424341546,3.8832256526662214,185.4649464986139,4.121046552454601,2.3257969788893242
137,coords_1Kps_039_0911,21974.55,4.689832,18236.08,18232.01,27.17324,91411.32,8253578.0,1.0,1.0,1.0,18232.01,18232.01,18232.01,5.178493347469923,0.16830337195003287,4.576592261727059,194.74651655120834,3.8650215416286073,10.96832840646919
138,coords_1Kps_040_0003,8453.036,0.7173325,3611.963,3611.803,40.36317,111609.1,9043154.0,1.0,1.0,1.0,3611.803,3611.803,3611.803,5.214580514249174,-0.14675722742276776,4.195581142178756,207.6176434270114,-6.888971923717833,31.925321451113224
139,coords_1Kps_040_0105,13061.66,1.177015,7189.219,7188.586,41.74806,130041.6,11327590.0,1.0,1.0,1.0,7188.586,7188.586,7188.586,5.223484213157228,-0.04060061311371621,4.689230175282614,178.6338844025487,-4.456949285736897,17.026569300882347
140,coords_1Kps_040_0204,205221.5,0.1410331,26253.0,26244.56,0.03951919,1003.262,258502.0,1.0,1.0,1.0,26244.56,26244.56,26244.56,5.0706877947523425,-0.056746340407268114,4.718060287959979,169.7516316453831,10.725222483195338,3.3517120933512294
141,coords_1Kps_041_0003,343719.6,0.03860167,13267.69,13265.54,7.67903,37216.67,4018556.0,1.0,1.0,1.0,13265.54,13265.54,13265.54,5.460093347955711,-0.10473824062772108,3.8978134461779996,109.62145822975594,3.8367187592286385,26.427177179359894
142,coords_1Kps_041_0102,203108.0,0.4965634,69174.4,69115.81,1.246286,11369.78,1721705.0,1.0,1.0,1.0,69115.81,69115.81,69115.81,5.05935029333032,0.06608746315604686,4.258688847735416,127.99915142346386,6.517570845871731,37.677953115487426
143,coords_1Kps_042_0001,1640.055,4.456187,1349.004,1348.982,16.44372,70878.23,7135294.0,1.0,1.0,1.0,1348.982,1348.982,1348.982,5.073263986332282,0.15650706815949222,4.3765130928657126,197.32269921234496,-7.542916899443853,14.345476333225449
144,coords_1Kps_042_0208,208.5212,14.30148,195.3861,195.3857,0.2442832,3178.862,585190.3,1.0,1.0,1.0,195.3857,195.3857,195.3857,5.177983728813208,0.047889315568947044,4.2614872389871135,163.86745668730555,2.0373297422599705,5.187699203887501
145,coords_1Kps_042_0305,125962.4,0.2995052,29919.31,29908.34,8.295515,37934.66,4045472.0,1.0,1.0,1.0,29908.34,29908.34,29908.34,5.497188011109126,0.06696029956700222,4.264807708214991,228.31921815007044,6.3558443828102895,25.41482069028102
146,coords_1Kps_042_0409,14520.07,0.1619368,2093.108,2093.054,0.0008193107,57.63532,25961.53,0.9476351,1.0,1.0,1983.452,2093.054,2093.054,5.293251636527586,0.16186820193609153,4.545677292246999,189.23621882216833,-6.065380573901109,5.983198196563462
147,coords_1Kps_042_0611,14505.49,1.778673,9415.886,9414.799,49.06988,141422.3,11924610.0,1.0,1.0,1.0,9414.799,9414.799,9414.799,5.085841987685301,-0.06822541556662154,4.75000157185016,194.41346525214863,-5.37814541380304,13.220407729966844
148,coords_1Kps_042_0710,7390.56,1.038227,3837.192,3837.011,35.03276,102205.1,8511325.0,1.0,1.0,1.0,3837.011,3837.011,3837.011,5.356301947206611,0.12047058395588017,4.0027530591363,146.86341114817537,13.111397325064942,13.246754615381127
149,coords_1Kps_043_0001,19997.49,18.39554,19004.25,18999.82,14.10646,49622.05,4476293.0,1.0,1.0,1.0,18999.82,18999.82,18999.82,5.053226910550574,-0.23512858415664306,4.39756469015238,180.4132736465022,-9.965047860660292,25.667769506705977
150,coords_1Kps_043_0208,34328.47,2.700476,25315.54,25307.69,57.95946,160689.9,12956350.0,1.0,1.0,1.0,25307.69,25307.69,25307.69,5.127271288756506,0.1748258049980027,4.455383081792744,212.80369122880666,-5.2264369245100255,12.151710141709362
151,coords_1Kps_043_0307,49665.45,0.1636403,7223.772,7223.132,26.77117,101837.0,9695310.0,1.0,1.0,1.0,7223.132,7223.132,7223.132,5.341336853635837,0.1454619640719974,4.50592363930249,197.92195492909863,-27.623708136211008,55.04222889397625
152,coords_1Kps_043_0405,131686.7,0.7169856,56253.84,56215.09,10.8144,46683.4,4807694.0,1.0,1.0,1.0,56215.09,56215.09,56215.09,5.222106827281716,-0.3510304628628589,4.384391223365567,230.6944963668065,3.2406440402276644,23.92880598580216
153,coords_1Kps_043_0609,4002.244,0.8689892,1900.058,1900.013,0.02381001,634.9465,171844.4,1.0,1.0,1.0,1900.013,1900.013,1900.013,5.150359511293128,-0.12114168825145644,4.478498821203932,217.3136623371584,-2.071721410220931,31.28122357596366
154,coords_1Kps_044_0002,4847.236,0.05958253,282.8661,282.8651,69.74211,184392.8,14532940.0,1.0,1.0,1.0,282.8651,282.8651,282.8651,5.289345746690003,0.0815806787319655,4.641207754059309,196.35233606394985,4.713117630809606,2.5644706754856603
155,coords_1Kps_044_0110,3100.147,0.1458062,408.2413,408.2392,8.153631e-05,12.84358,8857.149,0.2543737,1.0,1.0,103.8453,408.2392,408.2392,5.1091738626756,-0.062461031455656624,4.187996070620442,162.6303495252999,-10.084901200502472,7.57901588104888
156,coords_1Kps_044_0309,4993.152,0.7610307,2206.109,2206.049,42.33904,121805.2,10216610.0,1.0,1.0,1.0,2206.049,2206.049,2206.049,5.182381834407252,0.06486224484044767,4.460895065920068,160.73097168284107,3.9735320860051218,7.156831551213188
157,coords_1Kps_044_0407,45461.18,6.425645,39544.37,39525.22,9.594902e-05,14.27691,9939.522,0.2920745,1.0,1.0,11544.31,39525.22,39525.22,5.056487885784825,-0.04745692616798536,4.480573315599384,169.0591375018805,-14.060975643277146,60.606306237947415
158,coords_1Kps_044_0508,7274.533,0.1174114,791.6927,791.685,0.0004080723,34.25097,17110.29,0.7698584,1.0,1.0,609.4854,791.685,791.685,5.512488297832724,0.05197205842824726,4.38483066192128,197.0045403229019,-3.0323441932989113,10.879038391714309
159,coords_1Kps_044_0611,3964.44,0.07564537,289.1696,289.1686,29.85267,94130.28,8128816.0,1.0,1.0,1.0,289.1686,289.1686,289.1686,5.250565080771141,0.14051708432335985,4.105165486731321,155.22252379114406,-15.237229781265697,27.28698060882393
160,coords_1Kps_045_0005,1521.334,15.18774,1430.762,1430.737,16.82901,58733.21,5389996.0,1.0,1.0,1.0,1430.737,1430.737,1430.737,5.2305706555790845,-0.05623333526453278,4.381451916536915,153.52090012544767,5.230109672866817,2.0836551853970886
161,coords_1Kps_045_0207,24008.63,0.06369039,1491.644,1491.617,37.57725,113647.9,9613367.0,1.0,1.0,1.0,1491.617,1491.617,1491.617,5.491281388541542,0.12771174813339137,3.7628307596816333,189.29660388085566,25.19113780863219,38.292775061000434
162,coords_1Kps_045_0406,17340840.0,0.004196577,75362.43,75292.9,3.74506e-20,1.298904e-10,2.091609e-05,1.348222e-16,4.676053e-07,0.07253286,1.015115e-11,0.03520736,5461.209,5.335706204924112,-0.11282825858073586,4.399815667201299,153.32078014264914,2.730846904122572,8.772476280561685
163,coords_1Kps_045_0809,9137.594,13.08019,8511.941,8511.053,43.36353,126605.9,10513400.0,1.0,1.0,1.0,8511.053,8511.053,8511.053,5.3111156760127045,-0.04143597458871762,4.5542324036787205,183.97310988280373,-8.58780863885056,10.65659597690276
164,coords_1Kps_046_0002,150989.9,0.02544661,3893.261,3893.076,11.9522,49689.03,4978107.0,1.0,1.0,1.0,3893.076,3893.076,3893.076,5.095513072199553,0.09019707558155776,4.607085591724446,208.18165399061064,-5.2585994642149245,19.374021388539905
165,coords_1Kps_046_0107,8052.22,13.08217,7500.961,7500.271,3.790394e-05,7.387915,5825.666,0.1275537,1.0,1.0,956.6874,7500.271,7500.271,5.264189619565041,0.034123675236994444,4.430714544368493,171.5192720745988,9.490009247032745,0.8859480000204374
166,coords_1Kps_046_0305,3081.928,33.49204,2995.926,2995.816,10.86409,43814.5,4294251.0,1.0,1.0,1.0,2995.816,2995.816,2995.816,5.046082921732424,0.15701148842159451,4.271998603617983,182.1380581796889,-12.800619622816981,24.26329111481427
167,coords_1Kps_046_0406,37062.81,3.44223,28971.05,28960.77,24.97979,81924.22,7276011.0,1.0,1.0,1.0,28960.77,28960.77,28960.77,5.390720499630847,0.10061987805473294,4.3134887091454175,138.47938016765391,3.539130304958718,26.42422674258425
168,coords_1Kps_046_0810,37058.2,0.2710964,8151.001,8150.187,62.18943,167573.6,13347840.0,1.0,1.0,1.0,8150.187,8150.187,8150.187,5.0087875132785875,0.08634636225402526,4.622313695232209,167.942788904634,-4.449913035173154,27.26023940839311
169,coords_1Kps_046_0911,12800.22,4.628069,10598.49,10597.12,16.89664,65855.05,6393361.0,1.0,1.0,1.0,10597.12,10597.12,10597.12,5.353554214068913,0.13424568680210802,4.364280070060239,210.99269520744497,7.963561622885322,10.113963804217425
170,coords_1Kps_047_0001,10920.85,2.820097,8144.286,8143.473,5.050188,28392.93,3318516.0,1.0,1.0,1.0,8143.473,8143.473,8143.473,5.247485660667506,-0.014218589554089167,4.208729629805175,196.5656536804981,3.3539871784503674,12.516033108250939
171,coords_1Kps_047_0203,5122.141,0.1114866,532.2395,532.2361,0.1352961,2059.819,412619.5,1.0,1.0,1.0,532.2361,532.2361,532.2361,5.413379905482424,0.17530570375522725,4.310918983460054,160.73835162635396,-5.034423664647036,26.92026792176814
172,coords_1Kps_047_0406,2513.891,0.3273603,638.5417,638.5367,38.6981,114086.6,9520100.0,1.0,1.0,1.0,638.5367,638.5367,638.5367,5.373010397080748,-0.10383372796060897,4.7230042974070034,197.09544574075036,4.374806106117859,0.2777416258922495
173,coords_1Kps_047_0507,4188.196,0.2056107,737.8798,737.8731,30.54875,93812.88,8224840.0,1.0,1.0,1.0,737.8731,737.8731,737.8731,5.220457369434734,0.11115789119351227,4.466510517773466,147.77445526416915,0.7926484613514475,0.4767228593508668
174,coords_1Kps_048_0001,24591.26,0.3545264,6625.016,6624.478,178.1599,464343.9,36495620.0,1.0,1.0,1.0,6624.478,6624.478,6624.478,5.33459779055768,0.23887834262886054,4.34482805463001,209.15616576910605,-2.437746052395042,24.293587557430225
175,coords_1Kps_048_0208,13069.8,2.60582,9547.273,9546.156,3.209747,19559.72,2381484.0,1.0,1.0,1.0,9546.156,9546.156,9546.156,5.2066702769855375,-0.05061985440344552,4.338593473854234,165.3971225454493,-1.6913807829515548,24.59058486639278
176,coords_1Kps_048_0307,3949.026,0.002060059,8.443474,8.443473,6.126597e-06,1.717268,1667.203,0.0218143,1.0,1.0,0.1841884,8.443473,8.443473,5.3831604606365095,0.055779057357784545,3.9767118441905014,159.26874364350292,12.220947932622664,5.041898317733189
177,coords_1Kps_048_0409,1990.716,0.1115589,206.9747,206.9742,0.8895498,7690.517,1133034.0,1.0,1.0,1.0,206.9742,206.9742,206.9742,5.15487715946255,0.08765254959966917,4.515591903452413,190.0471603189521,-7.229561631192183,30.116222094845522
178,coords_1Kps_048_0506,64590.35,0.0340563,2209.676,2209.616,13.99111,52564.12,4987655.0,1.0,1.0,1.0,2209.616,2209.616,2209.616,5.284473382463135,0.20735185915881393,4.276820635239717,190.9126813598113,-5.542527484620322,2.98744399407445
179,coords_1Kps_049_0007,6056.593,12.28194,5616.901,5616.514,2.172473,14468.55,1843612.0,1.0,1.0,1.0,5616.514,5616.514,5616.514,5.37110719853885,-0.18368708175632742,4.406757289212217,177.37139527895147,10.632027832889833,17.400767386092436
180,coords_1Kps_049_0102,17590.21,0.4825438,5878.243,5877.82,6.675915,30737.74,3238161.0,1.0,1.0,1.0,5877.82,5877.82,5877.82,5.143111848733202,0.03793415901465513,3.911577056524006,166.67995453882003,-4.197667203118073,1.8161168809494441
181,coords_1Kps_049_0306,296145100.0,0.001771407,544633.7,541023.0,4.75733e-11,0.0004675819,3.150617,1.712639e-07,0.8142391,1.0,0.09265768,440522.1,541023.0,5.3443256874812555,-0.08918342855048333,4.317014520698883,171.36800424690625,-8.958339926657786,20.288317932112523
182,coords_1Kps_049_0405,6027.546,0.9761881,3036.724,3036.611,0.5158489,5291.617,852192.1,1.0,1.0,1.0,3036.611,3036.611,3036.611,5.177762738115271,-0.02046227590634242,4.348357685873516,143.0392164885188,9.75972965442952,15.734339643195643
183,coords_1Kps_049_0507,3686.795,0.2056108,649.5427,649.5375,51.16243,143543.8,11846000.0,1.0,1.0,1.0,649.5375,649.5375,649.5375,5.322406788799506,-0.04280206935317388,4.602747928316846,200.87270623938542,-6.204244739034806,7.250448228947207
184,coords_1Kps_050_0001,18018.88,0.1574089,2535.062,2534.983,3.879657,21417.45,2491125.0,1.0,1.0,1.0,2534.983,2534.983,2534.983,5.210157207289539,0.06116882842481486,4.491407861234631,136.79622853247264,-2.0527168101111357,13.670038483813133
185,coords_1Kps_050_0206,4255.037,0.4825438,1421.936,1421.911,34.06617,106715.9,9177154.0,1.0,1.0,1.0,1421.911,1421.911,1421.911,5.144993823128615,-0.24789751021011375,4.354391474569092,153.24542637336793,-6.761060313330901,14.216804701471206
186,coords_1Kps_050_0305,72905.94,0.07876163,5520.305,5519.932,11.78859,48162.4,4777429.0,1.0,1.0,1.0,5519.932,5519.932,5519.932,5.129658040806825,-0.020589414413166196,4.645488242305645,162.9927289801067,1.2346851391983762,1.531059430436979
187,coords_1Kps_050_0407,1707.592,0.7333214,738.8761,738.8694,44.33902,125786.6,10373700.0,1.0,1.0,1.0,738.8694,738.8694,738.8694,5.2387923322525936,0.12513142503553576,4.422976980275841,210.2435012640247,11.88999144379352,8.189706648461692
188,coords_1Kps_051_0005,1170482.0,0.03889992,45516.5,45491.13,1.741071e-13,8.843159e-06,0.1472745,6.267856e-10,0.03133396,1.0,2.851319e-05,1425.417,45491.13,5.138227877730504,-0.01603621255435561,4.330525276897709,176.0645689061104,-19.502589732474945,24.13850874992117
189,coords_1Kps_051_0104,2859.629,0.3663658,789.0281,789.0205,10.88873,46025.56,4658758.0,1.0,1.0,1.0,789.0205,789.0205,789.0205,5.22198882200005,-0.048866891397539636,4.39273546796702,155.99557963396188,-7.708377632077244,9.891851452798115
190,coords_1Kps_051_0203,2811.324,2.71107,2075.341,2075.288,7.770288e-05,11.29526,7660.863,0.2440125,1.0,1.0,506.3962,2075.288,2075.288,5.104222850415085,-0.2611439829337785,3.6111722129303465,98.73642521765323,-27.245346271426158,83.0560076053273
191,coords_1Kps_052_0006,2615.526,13.3618,2439.961,2439.888,4.093507,22696.72,2633928.0,1.0,1.0,1.0,2439.888,2439.888,2439.888,5.073969456748641,-0.1377533831959421,4.563431572240894,182.22734790578784,10.04333145158455,18.18706358107591
192,coords_1Kps_052_0104,3612.332,6.592209,3152.552,3152.43,1.161955,8998.018,1235163.0,1.0,1.0,1.0,3152.43,3152.43,3152.43,5.479867347510084,0.1174571542853986,4.210191502999003,175.66826206665496,10.653326711979716,15.575014610047146
