index,name,k2,K1,rAC,rcat,kg(473K),kg(673K),kg(873K),pg(473K),pg(673K),pg(873K),reff(Tg=473K),reff(Tg=673K),reff(Tg=873K),r1,r2,shaft_length,theta1,theta2,torsion
291,coords_1Kps_075_0309,5003.169,1.240796,2818.923,2818.825,19.03422,70562.36,6608923.0,1.0,1.0,1.0,2818.825,2818.825,2818.825,5.0241447332055955,-0.06999825143862948,4.46715841376039,196.8776256666667,2.879049300197039,0.6448961519554114
292,coords_1Kps_075_0607,3334.514,0.09903735,311.4104,311.4092,21.65941,80023.99,7625400.0,1.0,1.0,1.0,311.4092,311.4092,311.4092,5.298500807086294,-0.2458631804599789,4.528234182407639,220.1002218077617,13.705189511319958,38.06630245641206
293,coords_1Kps_076_0002,16692.54,0.1403351,2126.173,2126.118,6.582203,32998.64,3656843.0,1.0,1.0,1.0,2126.118,2126.118,2126.118,5.199308564685839,-0.06074546883890797,4.52850396432972,200.19014917544655,7.3107334016935965,6.749609270223951
294,coords_1Kps_076_0105,1990728.0,0.01352021,27606.51,27597.18,0.4709742,6093.45,1108287.0,1.0,1.0,1.0,27597.18,27597.18,27597.18,5.328908006444005,0.09782535181121998,4.2732438979918985,159.3733088223498,-2.5051077860200905,20.50897224933333
295,coords_1Kps_076_0307,12501.33,0.1261474,1450.018,1449.992,71.67898,187961.8,14770430.0,1.0,1.0,1.0,1449.992,1449.992,1449.992,5.133530791602286,0.10122560284435478,4.237653683924042,133.23191833331788,4.037180906111985,48.83154498970968
296,coords_1Kps_076_0406,4718.988,24.95575,4543.931,4543.678,14.83116,56022.73,5312970.0,1.0,1.0,1.0,4543.678,4543.678,4543.678,5.300728266347757,-0.12208519952030716,4.403671312757117,176.59973217516983,4.532562726376625,2.488133476296674
297,coords_1Kps_077_0103,53640.79,1.00701,27441.4,27432.17,0.004639477,232.6278,86836.39,0.9999999,1.0,1.0,27432.17,27432.17,27432.17,5.395856567510741,-0.05499846226210847,4.490094611157987,163.4719783972786,-2.7875733404746654,12.575579204623354
298,coords_1Kps_077_0308,35538.02,2.017805,24069.51,24062.41,11.24558,61586.97,7274926.0,1.0,1.0,1.0,24062.41,24062.41,24062.41,5.167254446761122,0.10147432693752334,4.372861910429598,158.22647480544333,13.258441125850482,33.33118724639597
299,coords_1Kps_077_0409,41051.49,9.076358,37119.53,37102.65,0.07999005,1454.915,318779.9,1.0,1.0,1.0,37102.65,37102.65,37102.65,5.211024008328162,-0.04295601968869356,4.667006121050732,201.7416024327979,3.4147818606161593,37.60123742298281
300,coords_1Kps_077_0508,4000.513,13.09765,3726.937,3726.767,43.55401,124784.4,10305580.0,1.0,1.0,1.0,3726.767,3726.767,3726.767,5.4574377072729785,-0.0392725608419453,4.212511878084141,205.12347036741937,-16.05516705912754,35.24710646034084
301,coords_1Kps_077_0607,58705.17,0.2307045,11360.73,11359.15,0.039458,1017.127,266281.1,1.0,1.0,1.0,11359.15,11359.15,11359.15,5.166466111253557,0.018790639120529473,4.195514679548418,200.54581213459983,-0.3453288671295951,26.26539689702066
302,coords_1Kps_078_0003,1659.455,0.4475711,527.127,527.1236,1.723708,12424.76,1669951.0,1.0,1.0,1.0,527.1236,527.1236,527.1236,5.210003524537191,-0.19133162496057077,4.342751599711869,184.2583634554086,1.7960072942732097,2.443411852255318
303,coords_1Kps_078_0104,9999.012,0.2888501,2310.049,2309.984,28.27773,91399.11,8155748.0,1.0,1.0,1.0,2309.984,2309.984,2309.984,5.13996026684891,-0.09179206532432005,4.744705914780203,200.8935282201095,2.280600703330748,1.111475566736034
304,coords_1Kps_078_0205,7224.712,0.3273603,1835.115,1835.074,35.21505,106565.8,9005715.0,1.0,1.0,1.0,1835.074,1835.074,1835.074,5.229560901867856,0.03670132225278255,4.527937442426187,216.73122786652735,-3.5928306933766976,11.80585101300583
305,coords_1Kps_079_0002,29247.68,2.279415,20571.03,20565.85,5.209951,31755.3,3918386.0,1.0,1.0,1.0,20565.85,20565.85,20565.85,5.157659635782741,0.11592694556244254,3.9959780888469907,153.2693681073945,-21.52144389635413,33.84868984215398
306,coords_1Kps_079_0103,2128471.0,3.432976,1662793.0,1629588.0,1.471015e-09,0.005838796,23.60081,5.295639e-06,1.0,1.0,8.629712,1629588.0,1629588.0,5.263273226710923,0.08261554931126458,4.485937361165448,205.26092120089925,-0.16301377826705732,46.84126918133292
307,coords_1Kps_079_0405,7794.095,0.1748893,1199.575,1199.558,34.38497,100706.8,8459315.0,1.0,1.0,1.0,1199.558,1199.558,1199.558,5.467077830805856,-0.13594546057568202,4.543811457272132,171.21802076885336,-0.008045957900279177,6.727437980052532
308,coords_1Kps_080_0004,22820.64,1.422655,13617.74,13615.47,0.004822363,206.8482,72162.49,1.0,1.0,1.0,13615.47,13615.47,13615.47,5.05897511310692,-0.19159938986549419,4.344375760006724,218.17494466037715,-7.03198044380737,11.77289984865433
309,coords_1Kps_080_0103,2049141000.0,0.0005146958,1096405.0,1081870.0,6.280091e-26,1.124714e-14,1.498201e-08,2.260833e-22,4.048969e-11,5.393376e-05,2.445927e-16,4.380459e-05,58.34933,5.2490744284132695,-0.31858393219040515,4.357152655674232,183.35955911647576,13.477101556255576,33.51597600621462
310,coords_1Kps_080_0205,9412.721,0.7315534,4067.315,4067.112,5.947379,28143.41,3003553.0,1.0,1.0,1.0,4067.112,4067.112,4067.112,5.140033010357837,-0.016970115018761334,3.309981493291389,179.7049444410771,-47.60153143215554,31.27930593626993
311,coords_1Kps_081_0007,22174.24,1.038407,11513.87,11512.24,26.33524,93209.54,8628370.0,1.0,1.0,1.0,11512.24,11512.24,11512.24,5.223954090852736,0.21521506767175191,4.371104236436744,174.34814144611596,-15.27590282634658,22.469947983917006
312,coords_1Kps_081_0104,2049141000.0,0.001478086,3145470.0,3028729.0,6.280091e-26,1.124714e-14,1.498201e-08,2.260833e-22,4.048969e-11,5.393376e-05,6.847451e-16,0.0001226323,163.3508,5.192196220489043,-0.21552667973430273,4.496604708825344,155.82997836392673,-10.212412645322146,17.65033991149556
313,coords_1Kps_081_0203,3571.242,0.4475711,1134.407,1134.392,0.01038303,337.4751,100591.8,1.0,1.0,1.0,1134.392,1134.392,1134.392,5.221511206263518,-0.29858765394215725,3.2266411876303622,174.29103900159166,-31.075881956798725,29.468430236796113
314,coords_1Kps_081_0506,9912.869,0.2341271,1941.242,1941.196,12.04508,49504.66,4951300.0,1.0,1.0,1.0,1941.196,1941.196,1941.196,5.494112614804584,0.14724622455318537,4.366772216219894,193.30797945054522,0.7862443373037706,32.660627599681895
315,coords_1Kps_082_0008,105779.9,1.185368,58406.94,58365.17,6.619278,35018.62,4044836.0,1.0,1.0,1.0,58365.17,58365.17,58365.17,5.329114995652073,0.23910321519419453,4.1353326378358,149.23831107116786,5.215862009780949,24.076758808308178
316,coords_1Kps_082_0102,7579.786,0.2601543,1614.223,1614.191,0.0001043164,14.48786,9551.654,0.3130811,1.0,1.0,505.3728,1614.191,1614.191,5.480796870366602,0.23739914148888408,4.38985798542789,161.85523710502378,1.6960337930309919,39.93015444505584
317,coords_1Kps_082_0306,72109.45,0.4739611,23810.24,23803.29,0.06181057,1239.534,282608.1,1.0,1.0,1.0,23803.29,23803.29,23803.29,5.136122203519754,-0.06373672341278436,4.2582814815633085,185.55007916627,-12.697036183714843,25.512598152831835
318,coords_1Kps_082_0407,2494.922,0.4618632,809.6087,809.6007,0.004627898,187.5093,64362.26,0.9999999,1.0,1.0,809.6006,809.6007,809.6007,5.295401213189413,0.07016348588934118,4.108561727420558,163.4205197200739,3.7129951128546708,1.2571074069728372
319,coords_1Kps_082_0509,15882.93,0.2118288,2867.615,2867.514,5.826579e-06,2.166768,2514.229,0.02075723,1.0,1.0,59.52163,2867.514,2867.514,4.942049281537155,-0.06136103248866842,3.9334481684371085,243.46036652484997,29.475720936209996,54.91697763675841
320,coords_1Kps_083_0002,41156.37,0.2205584,7679.739,7679.017,47.55843,132661.5,10778240.0,1.0,1.0,1.0,7679.017,7679.017,7679.017,5.306498321469195,-0.011066744987443755,4.361884297322088,142.41097943308006,0.6992246565767317,5.29504034403908
321,coords_1Kps_083_0005,38792.55,0.2847103,8863.058,8862.096,8.941764,43146.72,4703023.0,1.0,1.0,1.0,8862.096,8862.096,8862.096,5.175806064925231,-0.012352144882946448,4.546839124556751,203.92417367475844,5.198016913769621,36.93296292596507
322,coords_1Kps_083_0102,9549.137,0.27414,2118.694,2118.639,42.47584,117857.7,9566102.0,1.0,1.0,1.0,2118.639,2118.639,2118.639,5.1328434574187956,0.19968989917635982,4.595337901490487,186.55458911469202,-1.7073330632868107,12.496454045210918
323,coords_1Kps_083_0304,64102.25,0.1890338,10532.68,10531.32,55.48905,152721.2,12312050.0,1.0,1.0,1.0,10531.32,10531.32,10531.32,5.2793775975244275,0.16016988177934266,4.326771212701684,210.454756456351,4.860772799261454,15.305247853398626
324,coords_1Kps_084_0001,8093.119,0.7520174,3551.995,3551.84,46.27799,130467.4,10713110.0,1.0,1.0,1.0,3551.84,3551.84,3551.84,5.314927380412698,-0.18456801069365492,4.321465166593849,209.21606661353917,-4.896940551393698,0.3844436037944988
325,coords_1Kps_084_0210,33263.41,1.424557,19859.95,19855.11,0.08059553,1678.553,396562.4,1.0,1.0,1.0,19855.11,19855.11,19855.11,5.288703652648437,0.05346315425679249,4.303394256810547,187.80651434355582,-5.663755880009546,6.271418499612571
326,coords_1Kps_084_0309,6971.39,22.15741,6681.474,6680.927,33.50094,97547.54,8233716.0,1.0,1.0,1.0,6680.927,6680.927,6680.927,5.262071120352223,-0.20521706238297988,4.66918535555789,190.89855697746697,1.3882039159997106,2.572045593327531
327,coords_1Kps_084_0408,2492.652,44.31569,2439.722,2439.649,1.023413,8454.308,1213024.0,1.0,1.0,1.0,2439.649,2439.649,2439.649,5.185479959011142,-0.09946163025926591,4.361011112477244,190.23765978058867,-4.551361900052314,23.442762200460596
328,coords_1Kps_084_0507,6419.431,8.852362,5790.536,5790.125,1.127181,9370.466,1344312.0,1.0,1.0,1.0,5790.125,5790.125,5790.125,5.2634194274203105,0.15062676407085718,4.467050358136227,196.67331056427273,12.984815344447156,41.47462624443366
329,coords_1Kps_084_0612,40463.83,7.646998,35944.63,35928.8,37.68645,111301.4,9310128.0,1.0,1.0,1.0,35928.8,35928.8,35928.8,5.085281660477415,-0.09396660157761039,4.645674863620462,199.11213218497443,-5.481675173918617,20.464324455609738
330,coords_1Kps_084_1113,9202.709,3.968724,7408.084,7407.411,77.13454,205788.3,16372780.0,1.0,1.0,1.0,7407.411,7407.411,7407.411,5.342784073891432,-0.2162660661594784,4.5840484695463255,174.43512725534825,5.0471657013007984,6.769391677058752
331,coords_1Kps_085_0009,31992.46,0.1403351,4074.964,4074.76,18.81846,66088.85,6045277.0,1.0,1.0,1.0,4074.76,4074.76,4074.76,5.3283352662383106,0.3237723977751741,4.273636549757712,204.01295930631073,4.542789571205034,3.460398095545507
332,coords_1Kps_085_0102,15712.07,0.2351071,3087.25,3087.133,19.89352,69048.24,6358165.0,1.0,1.0,1.0,3087.133,3087.133,3087.133,5.350398740080582,0.01291713374225223,4.349073715272598,163.58384229086386,-1.849963383787511,7.9452906608717315
333,coords_1Kps_085_0305,3485.436,1.053872,1822.654,1822.613,22.26912,75525.46,6830138.0,1.0,1.0,1.0,1822.613,1822.613,1822.613,5.345866795487359,0.0022200062390278497,4.390023544194524,179.81510833895283,4.185630445614706,9.121639770216456
334,coords_1Kps_085_0406,2492.009,0.192633,415.9581,415.956,18.55228,66080.8,6061665.0,1.0,1.0,1.0,415.956,415.956,415.956,5.275649084346216,0.010599360212551368,4.702351467218289,181.72122043239168,-2.2723635093421137,5.503075477198882
335,coords_1Kps_085_0708,5459.707,0.583984,2063.121,2063.069,13.431,52510.26,5070894.0,1.0,1.0,1.0,2063.069,2063.069,2063.069,5.423011629262822,-0.1523622613386011,4.608747072255646,178.38540415956578,0.9107676678220997,22.94145537413269
336,coords_1Kps_086_0007,13228.59,0.5948553,5056.324,5056.011,23.57719,83166.26,7644597.0,1.0,1.0,1.0,5056.011,5056.011,5056.011,5.2625057708373575,-0.0455432333448762,4.36987504524729,182.2970293583416,0.22946166953489922,11.990483607901973
337,coords_1Kps_086_0110,7936.821,0.06780609,522.8764,522.8731,1.432539e-05,2.948835,2405.619,0.05026417,1.0,1.0,26.28178,522.8731,522.8731,5.281051278980517,-0.10162024807219794,4.099805428245226,148.8999269256217,-6.900647193189059,17.88802309843749
338,coords_1Kps_086_0204,5647.498,8.852386,5094.228,5093.91,7.492896,34953.33,3703835.0,1.0,1.0,1.0,5093.91,5093.91,5093.91,5.12097858305692,-0.17492935580493274,4.6894027215314145,162.09370644664523,-7.029647995567601,40.58927165979446
339,coords_1Kps_086_0305,5304.401,1.422778,3165.402,3165.279,9.898115,43226.35,4424768.0,1.0,1.0,1.0,3165.279,3165.279,3165.279,5.172405466833991,-0.19502329628489923,4.403418545947686,190.78720497505793,6.57521117377722,0.0648856847187453
340,coords_1Kps_086_0613,10101.78,0.28885,2333.791,2333.725,25.19234,85301.22,7786057.0,1.0,1.0,1.0,2333.725,2333.725,2333.725,5.340368915813841,-0.082583072946524,4.159264685766703,160.4254155241028,21.632699161560282,24.850029931051704
341,coords_1Kps_086_0709,15355.08,0.9421066,7599.59,7598.882,6.216826e-06,2.002527,2070.421,0.02213199,1.0,1.0,168.1784,7598.882,7598.882,5.177419355951487,-0.11040280823822757,4.491420477795527,186.12638862477434,1.27671291765526,27.11603131408388
342,coords_1Kps_086_0812,1990.751,2.91082,1496.472,1496.445,0.03601118,832.4391,204959.1,1.0,1.0,1.0,1496.445,1496.445,1496.445,5.159147892566705,-0.051346956312433356,4.755256975069512,203.28216959580004,-0.10182397752059558,0.8676834841624427
343,coords_1Kps_086_0911,18128.67,3.968722,14593.39,14590.78,6.012417,36868.19,4602472.0,1.0,1.0,1.0,14590.78,14590.78,14590.78,5.433418273360786,0.007777577332337859,4.0930552133644635,164.33462154823275,-16.757049592306018,17.4099267738185
344,coords_1Kps_087_0004,14516.86,4.625737,12018.82,12017.05,0.000447676,40.98582,21497.54,0.8004387,1.0,1.0,9618.912,12017.05,12017.05,5.287036575652919,-0.16623138875154453,4.445419527791753,171.9801341137868,1.638307848360526,27.036001651319815
345,coords_1Kps_087_0107,9299.911,0.3294149,2373.27,2373.201,22.04568,81109.58,7615024.0,1.0,1.0,1.0,2373.201,2373.201,2373.201,5.107740953567555,-0.08682220269496144,4.015940843845188,135.8897339660998,-21.74265849917532,30.42046044703314
346,coords_1Kps_087_0206,1099.801,4.169436,893.7182,893.7084,9.069962e-06,2.720557,2723.452,0.03212454,1.0,1.0,28.70998,893.7084,893.7084,5.382454930698353,-0.09584780044931351,4.462386384464734,158.26924889590427,-7.633793565978863,16.274302341931975
347,coords_1Kps_087_0305,10297.18,12.37828,9555.036,9553.917,22.10592,76127.94,6950602.0,1.0,1.0,1.0,9553.917,9553.917,9553.917,5.403296500646372,-0.3291602100842024,4.0906325636782634,191.47493902838897,-8.801916114621989,30.12033529036567
348,coords_1Kps_088_0001,7125.028,4.521854,5875.735,5875.312,0.4644319,5775.298,1032117.0,1.0,1.0,1.0,5875.312,5875.312,5875.312,5.291112938673258,-0.308437301694267,4.03035736080884,193.50647328102517,1.5694117298791355,3.3107699501266805
349,coords_1Kps_088_0206,3843.621,4.882013,3211.223,3211.096,2.230555e-05,4.295272,3453.039,0.07716053,1.0,1.0,247.7699,3211.096,3211.096,5.021292447965642,0.07679140089365122,4.374479946842367,195.69574601497794,2.780922318877373,45.30899590763696
350,coords_1Kps_088_0304,35854.67,0.1636405,5215.016,5214.683,44.0664,125140.4,10261770.0,1.0,1.0,1.0,5214.683,5214.683,5214.683,5.177723856986191,0.1279979470774153,4.2512866585941955,185.06018517991896,8.219166846242004,27.523040096840816
351,coords_1Kps_088_0507,7584.625,0.5472169,2751.092,2751.0,0.002002069,114.3758,46584.07,0.999259,1.0,1.0,2748.961,2751.0,2751.0,5.156010022015019,0.14452400866528592,4.430317154349674,144.2454960313254,-0.5577597248282729,3.4732968901967207
352,coords_1Kps_089_0003,771.7095,18.57263,733.7272,733.7206,39.89252,114038.0,9556097.0,1.0,1.0,1.0,733.7206,733.7206,733.7206,5.166906193871213,-0.029502900455365744,4.74279496951165,189.84944391353935,0.6979831495047364,15.402669851115338
353,coords_1Kps_089_0104,78519380.0,12.41953,72877700.0,38497690.0,7.600961e-18,6.798606e-09,0.0005178397,2.736346e-14,2.447468e-05,0.8449834,1.05343e-06,942.2187,32529910.0,5.1370756460533595,-0.11949507071627385,3.9618380441027634,186.06137150935143,21.357275016566433,39.167564695898754
354,coords_1Kps_089_0205,28324.34,0.4102951,8472.043,8471.163,31.7726,96026.06,8249653.0,1.0,1.0,1.0,8471.163,8471.163,8471.163,5.161157248974849,-0.009943548379618417,4.57109080546974,139.9357438210601,9.782393355097483,6.15521098229279
355,coords_1Kps_090_0005,4724.338,0.9560094,2355.488,2355.42,36.79972,104181.0,8545939.0,1.0,1.0,1.0,2355.42,2355.42,2355.42,5.311681095238082,-0.0866595804881185,4.512431896034556,178.944928313616,-0.16805608730301458,2.8770901012104857
356,coords_1Kps_090_0007,29934.2,0.1409144,3826.527,3826.347,46.64272,132151.2,10814060.0,1.0,1.0,1.0,3826.347,3826.347,3826.347,5.261022661990309,0.14509726142981272,4.288569310059155,171.310743000804,1.497676356362021,6.335835055823654
357,coords_1Kps_090_0109,773.7604,9.132951,700.0641,700.0581,0.5211133,5379.549,877075.2,1.0,1.0,1.0,700.0581,700.0581,700.0581,5.348361427305868,-0.01370302545856772,4.352276014690474,140.85012849491198,-0.22876017960567196,8.310967966466478
358,coords_1Kps_090_0206,1119728.0,0.4028052,330611.0,329277.1,3.359144e-09,0.00958128,32.52978,1.209285e-05,1.0,1.0,3.981897,329277.1,329277.1,5.1680250831238785,-0.009539905787415037,4.374947229681751,171.5233173754623,-0.5739816443152392,10.626820817318755
359,coords_1Kps_090_0305,3322.484,8.852362,2996.989,2996.879,2.960457,18352.87,2268941.0,1.0,1.0,1.0,2996.879,2996.879,2996.879,5.114345602289399,-0.18981366356263374,4.34020046961831,202.60491865808,2.0525253123498715,14.148665165030033
360,coords_1Kps_090_0408,18945.14,0.08174741,1484.61,1484.583,3.343773,19524.64,2343027.0,1.0,1.0,1.0,1484.583,1484.583,1484.583,5.022239333908038,0.0934711920697544,4.218650177598281,180.23111215296038,18.211203929206533,29.633258653028467
361,coords_1Kps_091_0001,22103.81,0.3610388,6034.408,6033.962,0.03349165,871.3148,240878.6,1.0,1.0,1.0,6033.962,6033.962,6033.962,5.17726492788861,0.04844955164430731,4.531303637511509,207.83637108616574,0.37500264785965953,28.855162017498355
362,coords_1Kps_091_0203,38223.98,0.2847103,8733.154,8732.219,25.96572,94495.62,8844399.0,1.0,1.0,1.0,8732.219,8732.219,8732.219,5.094938899024795,-0.07726859387414997,4.36481500132764,226.64028376682427,11.121728975476472,58.149131471327145
363,coords_1Kps_092_0001,7176.084,0.2299001,1384.821,1384.797,28.99991,97030.42,8639198.0,1.0,1.0,1.0,1384.797,1384.797,1384.797,5.331155257615349,-0.0019000851305479571,4.046910543434782,194.35983618230955,2.15865142754042,12.233661331454869
364,coords_1Kps_092_0203,3703.712,13.51134,3457.673,3457.526,0.0001982106,20.1526,11397.68,0.5101021,1.0,1.0,1763.691,3457.526,3457.526,5.5506472943394165,0.3183988656426293,4.233297362497112,201.74819541876502,-0.9726851683592201,17.62867672179577
365,coords_1Kps_093_0002,8441.586,10.17567,7712.849,7712.12,41.21606,120006.7,9956384.0,1.0,1.0,1.0,7712.12,7712.12,7712.12,5.492916450029037,0.15520150514859843,4.374966671315908,153.19175814022873,-2.0845413837874815,0.6779766164720747
366,coords_1Kps_093_0103,202098.6,122.7464,200527.9,200036.3,3.564341e-11,0.0003790247,2.634294,1.283163e-07,0.7444888,1.0,0.02566792,148924.8,200036.3,5.077550746393227,0.03871028457108405,4.047546479905482,182.89329847466763,14.148450960422778,13.025483135938558
367,coords_1Kps_094_0004,545819.0,0.7165181,233075.5,232411.7,8.719676e-19,1.383439e-09,0.0001500607,3.139083e-15,4.980368e-06,0.417379,7.295596e-10,1.157496,97003.75,5.239585270552008,-0.015029590228561318,3.7434374343864762,124.66141061387556,-41.43905444591299,86.33600753450732
368,coords_1Kps_094_0102,22908.77,3.281343,17717.54,17713.69,46.76011,150599.9,13524960.0,1.0,1.0,1.0,17713.69,17713.69,17713.69,5.226077064336733,0.17379978599976642,4.732769040535361,170.96865838340557,-3.911158448546047,29.690034062939805
369,coords_1Kps_094_0305,49388.93,0.8742647,23521.85,23515.07,7.2654,38360.04,4393856.0,1.0,1.0,1.0,23515.07,23515.07,23515.07,5.235841790588173,-0.18380390181497352,4.537172740988489,204.5170641387437,-9.283979125330134,30.47251753744252
370,coords_1Kps_095_0003,2443.46,0.5987877,937.7608,937.7501,1.325589,10411.57,1454835.0,1.0,1.0,1.0,937.7501,937.7501,937.7501,5.101742439438103,-0.11461567032545084,4.341022268634544,195.47345746685477,5.117448125587927,6.04382623461936
371,coords_1Kps_095_0102,7965.259,0.5334042,2842.252,2842.153,7.864994e-06,2.148206,2029.931,0.0279169,1.0,1.0,79.34408,2842.153,2842.153,5.179397766972848,0.02321205235782875,4.154207761706828,185.83224155393145,13.17597509579818,17.54346592150094
372,coords_1Kps_096_0106,55967.78,0.06369039,3477.25,3477.102,0.8451742,7981.654,1231777.0,1.0,1.0,1.0,3477.102,3477.102,3477.102,5.230251746582445,-0.22971239927199694,4.18799250426514,177.53179661598594,1.2116423439078972,14.475169126353649
373,coords_1Kps_096_0209,3529.729,1.191339,1953.344,1953.297,0.02212671,602.086,164999.5,1.0,1.0,1.0,1953.297,1953.297,1953.297,5.395542367323214,0.0987182141159324,3.575717996943728,173.47407128367246,3.779140649474755,9.983441360137817
374,coords_1Kps_096_0308,20781.97,4.031117,16779.91,16776.46,10.58928,46530.07,4811892.0,1.0,1.0,1.0,16776.46,16776.46,16776.46,5.2520065184755085,-0.17030160756224344,4.3910888421757,208.75419924942247,11.459472462294556,27.299806150255808
375,coords_1Kps_096_0407,256183400.0,0.001478086,393246.3,391360.4,1.560971e-22,3.78849e-12,1.76925e-06,5.619495999999999e-19,1.363856e-08,0.006349058,2.199248e-13,0.005337594,2484.77,5.116922565940889,-0.16878101008378188,4.619455617992234,167.3598112687741,-7.691856009851307,27.805630480668427
376,coords_1Kps_097_0007,3991.018,0.2601543,849.9439,849.9351,0.01761297,488.947,134057.3,1.0,1.0,1.0,849.9351,849.9351,849.9351,5.316523084633056,-0.09696716229636504,4.602409441651188,227.33522499721306,2.8335869762633337,11.163022924182478
377,coords_1Kps_097_0105,271695.1,0.07569022,19828.57,19823.75,30.77485,106981.4,9692004.0,1.0,1.0,1.0,19823.75,19823.75,19823.75,5.134595144107073,0.05448191659688284,4.238590352003834,184.42651354889534,-6.283156904052291,4.164188970391755
378,coords_1Kps_097_0204,23629.78,2.901099,17748.03,17744.17,7.016961e-06,2.108223,2112.524,0.02494467,1.0,1.0,442.6226,17744.17,17744.17,5.318553400773689,0.2774231409212429,4.615474862010407,167.4922490419704,0.3127935187242912,2.8455817321313113
379,coords_1Kps_097_0306,4497.364,0.2056107,792.3494,792.3417,33.91611,99038.68,8354178.0,1.0,1.0,1.0,792.3417,792.3417,792.3417,5.265422076196881,-0.18509702654700577,4.000474045315411,208.38765790379546,12.57858050880742,19.60199044876743
380,coords_1Kps_098_0003,27315.15,0.1206833,3046.329,3046.216,2.248556,15837.49,2093706.0,1.0,1.0,1.0,3046.216,3046.216,3046.216,5.269213185148956,-0.18936166838195367,3.9672832058538527,171.44642883416918,-1.403807842964497,12.819919893230708
381,coords_1Kps_098_0102,330791.0,4.882013,276365.4,275432.6,8.006644e-08,0.08564153,174.4826,0.0002881976,1.0,1.0,79.37902,275432.6,275432.6,5.205575382001689,0.07383568852502309,4.41916197529919,148.1301732059285,-10.842858046332282,28.60519783050438
382,coords_1Kps_099_0003,25496.83,2.36395,18125.2,18121.18,3.544983e-06,1.248038,1364.978,0.01268085,1.0,1.0,229.792,18121.18,18121.18,5.221522928864903,-0.14424479327887285,4.655202971238874,155.12186987164057,-12.862840938612536,9.320123196984332
383,coords_1Kps_099_0102,163003.7,0.7169856,69631.83,69572.46,0.09829145,1782.579,397791.9,1.0,1.0,1.0,69572.46,69572.46,69572.46,5.22631517801522,0.04084891489094433,3.963426278704451,149.83851805476263,11.807032583867496,9.469349706422541
384,coords_1Kps_099_0406,72009.09,1.001387,36737.44,36720.9,5.784885,33583.32,4042024.0,1.0,1.0,1.0,36720.9,36720.9,36720.9,5.390237246240713,0.02715357761536108,4.369727108662765,165.44500622484014,-1.7520519043008562,43.83013419967001
385,coords_1Kps_099_0507,5594.144,0.01434015,82.21265,82.21257,15.5025,61374.92,5960255.0,1.0,1.0,1.0,82.21257,82.21257,82.21257,5.1834427347862695,0.1460096852659083,4.252749791455526,133.70808252167967,-15.449384636889917,36.58658388383611
386,coords_1Kps_100_0103,265129000.0,0.2016864,45973720.0,29406990.0,9.027036e-15,1.097783e-06,0.02864705,3.249733e-11,0.003944219,1.0,0.0009556485,115987.6,29406990.0,5.273316771548489,0.10482971098618066,4.111391827316512,208.62422669523622,15.114690150937605,34.89205913119366
387,coords_1Kps_100_0405,5366.895,2.07826,3669.385,3669.22,0.0001033276,15.66725,10518.41,0.3106315,1.0,1.0,1139.776,3669.22,3669.22,5.04795347822672,-0.10191019212418206,3.9988430683699017,150.43801769713542,42.619979726864884,54.58246481984877
